Title,Date,Price,Bedrooms,Link,ZipCode
Bay Ridge - Luxury 2 Bed / 2 Bath,2020-02-03 13:20,$3295,2br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge-luxury-2-bed-2-bath/7068325327.html,11209
Fantastic 1 1/2 bedroom floor-thru railroad style apartment,2020-02-01 21:27,$1850,,https://newyork.craigslist.org/brk/apa/d/brooklyn-fantastic-bedroom-floor-thru/7067516136.html,11209
1 bed top floor rent stable viewof bridge;shore road 2100 terrace,2020-02-01 15:39,$1575,1br - 650ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bed-top-floor-rent-stable/7067334150.html,11209
Massive No Fee 1BR | Prime Bay Ridge | Everything is NEW!,2020-02-01 09:56,$2299,1br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-no-fee-1br-prime-bay/7067072455.html,11209
large terrace view of harbor bridge ;1 bedroom 1695,2020-01-31 18:57,$2095,1br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-terrace-view-of-harbor/7066841605.html,11209
BAY RIDGE- LARGE 3 BEDROOM 6 ROOMS NO FEES -5 AVE 90'S,2020-01-31 14:35,$2300,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge-large-3-bedroom-6/7066663137.html,11209
Pet Friendly 2 Bedroom with Spacious Backyard and Parking Space,2020-01-31 08:15,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-pet-friendly-2-bedroom-with/7066398477.html,11209
Gorgeous Spacious Two Bedroom in Bay Ridge,2020-01-30 23:10,$2300,2br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-spacious-two-bedroom/7066312901.html,11209
***_____!!__BRIGHT__!!_____Two__Bedroom__Apartment____BAY RIDGE____***,2020-01-30 17:34,$1900,2br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-brighttwobedroomapartmentbay/7066160825.html,11209
**____!!_BRIGHT_&_LARGE_!!___Three_Bedroom_Apartment___Bay Ridge__**,2020-01-30 17:24,$2600,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7066154822.html,11209
***______!!_NO FEE_!!_____TRUE____One__Bedroom__Apt____BAY RIDGE___***,2020-01-30 17:22,$1950,1br - 650ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-feetrueonebedroomaptbay/7066153561.html,11209
"Bay Ridge : Pvt hse, 5 rms, 3 bedrms, mod. kit & bath, pvt porch, yard",2020-01-30 17:07,$2400,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge-pvt-hse-5-rms-3/7066143090.html,11209
APARTMENT MODERN,2020-01-30 15:17,$1400,,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-modern/7066066945.html,11209
Huge 3 bed apartment,2020-01-30 11:34,$2400,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-3-bed-apartment/7065890943.html,11209
3br -Newly Renovated Large Sunny 3 Bedrooms/1 Bath,2020-01-29 22:08,$2400,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-3br-newly-renovated-large/7065667700.html,11209
Great location !Just renovated Gorgeous 1 br apartment,2020-01-29 21:52,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-just-renovated/7065661945.html,11209
1 bed top floor rent stable viewof bridge;top floor 1bed1700rentstable,2020-01-28 17:56,$1575,1br - 650ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bed-top-floor-rent-stable/7064909517.html,11209
Spacious 3 Bedroom with Private Deck and Backyard,2020-01-28 17:35,$2400,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-3-bedroom-with/7064895759.html,11209
Spacious 3 Bedroom with Private Deck and Backyard,2020-01-28 17:34,$2400,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-3-bedroom-with/7064895329.html,11209
Well Kept One Bedroom Apt Near 86th Street,2020-01-27 15:59,$1700,1br - 625ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-well-kept-one-bedroom-apt-near/7064178898.html,11209
Prime Bay Ridge Lg 2 BR with Parking,2020-01-27 14:32,$2000,2br - 800ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prime-bay-ridge-lg-2-br-with/7064112115.html,11209
large terrace view of harbor bridge ;2 bedroom 2595,2020-01-27 13:04,$2100,1br - 950ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-terrace-view-of-harbor/7064036924.html,11209
SPACIOUS 1 Bedroom IN BAY RIDGE!,2020-01-27 12:56,$2095,900ft2 - ,https://newyork.craigslist.org/que/apa/d/brooklyn-spacious-1-bedroom-in-bay-ridge/7064029717.html,11209
MULTIUNIT+2BDRM+1BATH+HEAT+HOTWATER+HUGELIVINGRMKITCHENWOWRIDGEPRIME!!,2020-01-26 20:01,$1750,2br - 875ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7063679062.html,11209
MULTIUNIT2BDRM+HEAT+HOTWATERRDY2GOBRANDNEWRIDGESPECIALSMOKING!FIRE!GO!,2020-01-26 20:00,$1750,2br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7063678428.html,11209
Great location !Just renovated Gorgeous 1 br apartment,2020-01-26 10:50,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-just-renovated/7063351060.html,11209
"Newly Renovated, Spacious, custom built closets, R train No broker fee",2020-01-26 09:26,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-spacious/7063311650.html,11209
1 Br Apt Centrally-Located in Brooklyn,2020-01-26 08:18,$1750,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-br-apt-centrally-located-in/7063287629.html,11209
2 Br Apt in Bay Ridge Brooklyn,2020-01-26 08:14,$1750,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-br-apt-in-bay-ridge-brooklyn/7063286513.html,11209
Apartment one bedroom Bay Ridge,2020-01-25 13:48,$1650,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-one-bedroom-bay-ridge/7062909215.html,11209
"Newly Renovated, Spacious, custom built closets, R train No broker fee",2020-01-24 22:50,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-spacious/7062593847.html,11209
1 bed top floor rent stable viewof bridge gas included too,2020-01-24 17:18,$1700,1br - 850ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bed-top-floor-rent-stable/7062434128.html,11209
"Sunny 1 bedroom / Elevator Bldg, W/D, near ""R"" train",2020-01-24 08:32,$1500,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunny-1-bedroom-elevator-bldg/7062040904.html,11209
"Newly Renovated, Spacious, custom built closets, R train No broker fee",2020-01-24 03:42,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-spacious/7061994811.html,11209
***______!!_NO FEE_!!_____TRUE____One__Bedroom__Apt____BAY RIDGE___***,2020-01-23 15:37,$1950,1br - 650ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-feetrueonebedroomaptbay/7061716725.html,11209
**____!!_BRIGHT_&_LARGE_!!___Three_Bedroom_Apartment___Bay Ridge__**,2020-01-23 15:34,$2600,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7061714235.html,11209
"Newly Renovated, Spacious, custom built closets, R train No broker fee",2020-01-23 15:03,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-spacious/7061691319.html,11209
1 Bedroom,2020-01-23 12:48,$3450,1br - ,https://newyork.craigslist.org/mnh/apa/d/new-york-1-bedroom/7061584283.html,11209
SPACIOUS 1 Bedroom IN BAY RIDGE!,2020-01-23 12:16,$2095,900ft2 - ,https://newyork.craigslist.org/que/apa/d/brooklyn-spacious-1-bedroom-in-bay-ridge/7061558014.html,11209
Modern apartments,2020-01-23 12:07,$2500,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061549797.html,11209
Modern apartments,2020-01-23 12:00,$2200,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061544101.html,11209
Modern apartments,2020-01-23 11:53,$2400,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061538282.html,11209
Modern apartments,2020-01-23 11:48,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061534778.html,11209
Modern apartments,2020-01-23 11:45,$2300,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061532005.html,11209
Modern apartments,2020-01-23 11:30,$1800,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061520166.html,11209
Modern apartments,2020-01-23 11:27,$1800,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061518269.html,11209
Modern apartments,2020-01-23 11:19,$1700,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061512099.html,11209
Modern apartments,2020-01-23 11:05,$1700,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061501019.html,11209
Modern apartments,2020-01-23 11:02,$1425,,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-apartments/7061498460.html,11209
Fantastic 1 1/2 bedroom floor-thru railroad style apartment,2020-01-23 09:22,$1800,850ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-fantastic-bedroom-floor-thru/7061433257.html,11209
Great location !Just renovated Gorgeous 1 br apartment,2020-01-22 17:36,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-just-renovated/7061164027.html,11209
"Beautiful, Clean, Renovated 1BR in Prime Bay Ridge | No Fee !",2020-01-22 14:14,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-clean-renovated-1br/7061016497.html,11209
Spacious Newly Renovated Three Bedroom private house,2020-01-22 11:53,$2100,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-newly-renovated-three/7060898934.html,11209
"No Fee - huge renovated 1 bed, 72nd & Colonial",2020-01-22 10:54,$1999,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-huge-renovated-1-bed/7060852280.html,11209
Bayridge 2 bedrooms 1 bath fully renovated,2020-01-21 15:07,$1700,2br - 850ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bayridge-2-bedrooms-1-bath/7060409751.html,11209
"BIG TWO BEDROOM ON TOP FLOOR, ELEVATOR",2020-01-21 14:04,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-big-two-bedroom-on-top-floor/7060358133.html,11209
Three Bedroom by Owner,2020-01-21 12:08,$2550,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-three-bedroom-by-owner/7060258558.html,11209
MULTIUNIT2BDRM+HEAT+HOTWATERRDY2GOBRANDNEWRIDGESPECIALSMOKING!FIRE!GO!,2020-01-21 00:32,$1750,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7060038888.html,11209
MULTIUNIT+2BDRM+1BATH+HEAT+HOTWATER+HUGELIVINGRMKITCHENWOWRIDGEPRIME!!,2020-01-20 22:53,$1725,2br - 875ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7060013428.html,11209
MULTIUNIT2BDRM+HEAT+HOTWATERRDY2GOBRANDNEWRIDGESPECIALSMOKING!FIRE!GO!,2020-01-20 22:50,$1750,2br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7060012562.html,11209
**____!!_BRIGHT_&_LARGE_!!___Three_Bedroom_Apartment___Bay Ridge__**,2020-01-20 17:23,$2600,3br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7059848689.html,11209
***_____!!__BRIGHT__!!_____Two__Bedroom__Apartment____BAY RIDGE____***,2020-01-20 17:03,$1900,2br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-brighttwobedroomapartmentbay/7059834240.html,11209
***______!!_NO FEE_!!_____TRUE____One__Bedroom__Apt____BAY RIDGE___***,2020-01-20 16:54,$1950,1br - 650ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-feetrueonebedroomaptbay/7059827616.html,11209
"Two Bedroom duplex, washer and dryer in unit, No broker fee",2020-01-20 13:49,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-duplex-washer-and/7059675690.html,11209
Prime Bay Ridge 2 Bedroom Apt in Elevator building,2020-01-20 09:21,$2375,2br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-prime-bay-ridge-2-bedroom-apt/7059457104.html,11209
"Two Bedroom duplex, washer and dryer in unit, No broker fee",2020-01-19 12:27,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-duplex-washer-and/7059017650.html,11209
"Two Bedroom duplex, washer and dryer in unit, No broker fee",2020-01-19 12:23,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-duplex-washer-and/7059015075.html,11209
Shore Road Verrazano V Sunny South Views,2020-01-19 08:14,$2595,2br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-shore-road-verrazano-sunny/7058902981.html,11209
Stylish and renovated 1 bedroom in the heart of Bay Ridge - No Fee!,2020-01-18 22:32,$2050,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-stylish-and-renovated-1/7058822303.html,11209
"Two Bedroom duplex, washer and dryer in unit, No broker fee",2020-01-18 14:37,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-duplex-washer-and/7058576084.html,11209
"Newly Renovated, Spacious, custom built closets, R train No broker fee",2020-01-18 14:31,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-spacious/7058571996.html,11209
"Two Bedroom duplex, washer and dryer in unit, No broker fee",2020-01-18 13:25,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-duplex-washer-and/7058519360.html,11209
Massive No Fee 1BR | Prime Bay Ridge | Everything is NEW!,2020-01-18 10:28,$2299,1br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-no-fee-1br-prime-bay/7058380273.html,11209
Great location !Just renovated Gorgeous 1 br apartment,2020-01-18 09:43,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-just-renovated/7058353459.html,11209
Stunning 2BD Heart of Bay Ridge,2020-01-17 23:19,$2400,2br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-2bd-heart-of-bay-ridge/7058235514.html,11209
**Cream of The Crop**Under-priced**Studio*2Block R@ 86th st**,2020-01-17 21:36,$1370,400ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-cream-of-the-cropunder/7058203767.html,11209
Beautiful 2 bed duplex in Bay Ridge - NO Fee!,2020-01-17 21:23,$2499,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-bed-duplex-in-bay/7058198832.html,11209
1br in Bay Ridge - Recently renovated - No Fee!,2020-01-17 21:22,$2050,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1br-in-bay-ridge-recently/7058198317.html,11209
"BIG TWO BEDROOM ON TOP FLOOR, ELEVATOR",2020-01-17 15:11,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-big-two-bedroom-on-top-floor/7057975262.html,11209
1 bed top floor rent stable viewof bridge;top floor 1bed1700rentstable,2020-01-17 12:33,$1565,1br - 650ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bed-top-floor-rent-stable/7057841272.html,11209
"Newly Renovated, Spacious, custom built closets, R train No broker fee",2020-01-17 08:27,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-spacious/7057670386.html,11209
"Two Bedroom duplex, washer and dryer in unit, No broker fee",2020-01-17 08:24,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-duplex-washer-and/7057669103.html,11209
Great location !Just renovated Gorgeous 1 br apartment,2020-01-16 22:16,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-just-renovated/7057570093.html,11209
Massive No Fee 1BR | Prime Bay Ridge | Everything is NEW!,2020-01-16 18:21,$2299,1br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-no-fee-1br-prime-bay/7057463319.html,11209
"Beautiful, Clean, Renovated 1BR in Prime Bay Ridge | No Fee !",2020-01-16 18:19,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-clean-renovated-1br/7057462025.html,11209
Shore Road - Large Condo Studio For Rent,2020-01-16 16:32,$1550,750ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-shore-road-large-condo-studio/7057391326.html,11209
2 BDRM PRIME LOCATION,2020-01-16 14:35,$1875,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-2-bdrm-prime-location/7057304269.html,11209
MODERN 2 BEDROOMS,2020-01-16 12:23,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-modern-2-bedrooms/7057195609.html,11209
Spacious Newly Renovated Three Bedroom private house,2020-01-16 12:03,$2100,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-newly-renovated-three/7057179095.html,11209
Beautiful 2 bed duplex in Bay Ridge - NO Fee!,2020-01-16 11:45,$2499,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-2-bed-duplex-in-bay/7057164239.html,11209
"SPACIOUS 2 BEDROOM with 5 Total Rooms, No Pets",2020-01-15 16:23,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-2-bedroom-with-5/7056751107.html,11209
"SPACIOUS 2 BEDROOM with 5 Total Rooms, No Pets",2020-01-15 16:23,$2200,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-2-bedroom-with-5/7056750725.html,11209
Massive No Fee 1BR | Prime Bay Ridge | Everything is NEW!,2020-01-15 16:13,$2299,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-no-fee-1br-prime-bay/7056743333.html,11209
"Beautiful, Clean, Renovated 1BR in Prime Bay Ridge | No Fee !",2020-01-15 15:02,$1950,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-clean-renovated-1br/7056691186.html,11209
Spacious & Beautifully Renovated 1BR in Prime Bay Ridge - NO FEE!,2020-01-15 14:36,$2050,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-beautifully-renovated/7056670997.html,11209
"Seriously MASSIVE 1BR w/ NO FEE Exposed Brick, New BR, Dishwasher etc",2020-01-15 14:25,$2400,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-seriously-massive-1br-no-fee/7056662426.html,11209
"Two Bedroom duplex, washer and dryer in unit, No broker fee",2020-01-15 13:12,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-duplex-washer-and/7056603205.html,11209
"Two Bedroom duplex, washer and dryer in unit, No broker fee",2020-01-15 12:24,$2500,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-duplex-washer-and/7056562129.html,11209
Spacious Two Bedroom Apt in a Private Home,2020-01-15 11:29,$2400,2br - 1150ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-two-bedroom-apt-in/7056516931.html,11209
1 bed top floor cookinggas included rent stable views newkitchen,2020-01-15 11:27,$1700,1br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1-bed-top-floor-cookinggas/7056515462.html,11209
Massive No Fee 1BR | Prime Bay Ridge | Everything is NEW!,2020-01-14 16:11,$2299,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-no-fee-1br-prime-bay/7056103711.html,11209
1br in Bay Ridge - Recently renovated - No Fee!,2020-01-14 16:10,$2050,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-1br-in-bay-ridge-recently/7056102988.html,11209
Two bedroom apt in a private home,2020-01-14 15:54,$2400,2br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-two-bedroom-apt-in-private-home/7056090535.html,11209
***_____!!__BRIGHT__!!_____Two__Bedroom__Apartment____BAY RIDGE____***,2020-01-14 15:44,$1900,2br - 900ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-brighttwobedroomapartmentbay/7056083242.html,11209
BAY RIDGE,2020-01-14 15:37,$2500,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge/7056078428.html,11209
BAY RIDGE,2020-01-14 15:34,$2500,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge/7056076128.html,11209
Ground Floor Walk In 2 Bedroom 1 Living Room Bensonhurst Bath Beach,2020-02-07 16:19,$2100,2br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-ground-floor-walk-in-2-bedroom/7071077550.html,11214
HOUSE+TOPFLR+2BDRM+KING+QUEEN+SPLITLEVELHUGERENT2GOWOWCLICKRENT2GO!MIS,2020-02-06 22:41,$1800,2br - 1000ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7070610234.html,11214
HOUSE+DISHWASHER+2BDRM+STAINLESSTEELRDY2GOPRIMEBEAUTIFULNICERDY2RENTGO,2020-02-06 22:25,$1800,2br - 775ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7070605035.html,11214
MULTIUNIT2BDRM+HEAT+HOTWATER1STFLRNEWLYREDONERDY2GOWOWLETSGO!!$$$$$$$$,2020-02-06 00:22,$1700,2br - 800ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7069997552.html,11214
MULTIUNIT2BDRM+1BATH+BRANDNEWSTAINLESSTEELRDY2GOWOWPRIMERENTITNOWORMIS,2020-02-05 22:44,$1700,2br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7069971826.html,11214
HOUSE+3BDRM+2BATH+DUPLEX+BRANDNEWRDY2GOPRIMETIMEWOWTIMETOGORENT!!NOW!!,2020-02-05 13:44,$2500,3br - 1450ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7069652058.html,11214
HOUSE+2BDRM+LIVINGM+KITCHENCOMBONOUTILBRANDNEWRDY2GO!FEWLEFT!!KEYRDY!!,2020-02-04 13:07,$1550,2br - 800ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7068971941.html,11214
NO SEC DEPOSIT! Apartment in Doorman Waterfront Building next to Park,2020-02-04 11:10,$1895,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7068875561.html,11214
Bensonhurst Oversized 1 Bedroom w/Terrace DSJ Realty 347 422-3099,2020-02-04 11:08,$1845,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst-oversized-1/7068873753.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-02-04 11:00,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7068867469.html,11214
Bensonhurst Oversized 1 Bedroom w/Terrace DSJ Realty 347 422-3099,2020-02-03 13:47,$1845,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bensonhurst-oversized-1/7068348524.html,11214
Bath Beach - Renovated 1 Bedroom apartment,2020-02-03 13:16,$1699,1br - 675ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-bath-beach-renovated-1-bedroom/7068322520.html,11214
HOUSE+3BDRM1BATH+NOUTIL BRANDNEWHUGELIVINGRM+DININGRMLAYOUTPRIMEWOWNIC,2020-02-03 00:38,$2200,3br - 1100ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-house3bdrm1bathnoutil/7068047726.html,11214
HOUSE+3BDRM+BALCONY+1.5+PRIMETIME!VERYNICE4RENTNOWORMISSOUT!GONE2SOON!,2020-02-03 00:33,$2100,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7068046771.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-02-02 11:19,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7067694573.html,11214
Apartment w/Terrace & Ocean View in Doorman Building 718-373-0469,2020-02-02 11:16,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-terrace-ocean-view/7067692767.html,11214
"NO FEE 3 bedroom, ⭐ Super location Bay Parkway ⭐ by Owner",2020-02-01 22:54,$2100,3br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-3-bedroom-super/7067541572.html,11214
NO SEC DEPOSIT! Apartment in Doorman Waterfront Building next to Park,2020-02-01 15:06,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7067311000.html,11214
Apartment w/Terrace & Ocean View in Doorman Building 718-373-0469,2020-02-01 15:03,$1895,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-terrace-ocean-view/7067308429.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-6000,2020-02-01 14:26,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7067280395.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-02-01 14:24,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7067278153.html,11214
apartment rentaal,2020-02-01 01:03,$3500,2br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-rentaal/7066969849.html,11214
Beautiful large 3 bedroom apartment,2020-01-29 19:24,$2800,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-large-3-bedroom/7065596814.html,11214
Renovated 1st floor 3 Bedroom with parking,2020-01-29 19:06,$3100,3br - 1200ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-1st-floor-3-bedroom/7065587853.html,11214
NO SEC DEPOSIT! Apartment in a Building next to Park 718-373-7700,2020-01-29 10:46,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7065219684.html,11214
NO SEC DEPOSIT! Apartment in Doorman Waterfront Building next to Park,2020-01-29 10:42,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-sec-deposit-apartment-in/7065216899.html,11214
HOUSE+1BDRM+SPLITLEVEL+HEAT+HOTWATERGASRDY2GOPRIMEPRICEDRIGHT!!!GONE!!,2020-01-28 22:22,$1450,1br - 700ft2 - ,https://newyork.craigslist.org/brk/apa/d/brooklyn/7065036713.html,11214
Apartment w/Terrace & Ocean View in Doorman Building 718-373-0469,2020-01-28 13:22,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-apartment-terrace-ocean-view/7064705235.html,11214
OPEN HOUSE Rent Apartment in Bensonhurst 718-373-7700,2020-01-28 13:08,$1795,1br - ,https://newyork.craigslist.org/brk/apa/d/brooklyn-open-house-rent-apartment-in/7064693249.html,11214
